vehicle_id,timestamp,voltage,current,battery_temperature,ambient_temperature,soc,soh,charge_cycles,charging_status,charging_type,battery_capacity,speed,distance,power,cell_voltage_max,cell_voltage_min,voltage_imbalance,risk_level,fault_code
EV06945,2026-01-06 03:44:00,403.33,94.9,54.59,27.86,94.28,55.39,1647,Idle,None,90,0.0,36769.25,38.28,4.197,4.1,0.097,High,OVERHEAT
EV06946,2026-01-06 03:45:00,390.02,26.7,40.56,25.74,49.41,89.15,520,Charging,Slow AC,60,0.0,11397.71,10.41,4.067,4.043,0.024,Medium,NONE
EV06947,2026-01-06 03:46:00,398.7,164.3,45.32,33.29,98.9,74.02,1086,Discharging,None,90,71.35,22679.09,65.51,4.137,4.007,0.13,Medium,NONE
EV06948,2026-01-06 03:47:00,398.63,158.72,49.19,32.38,87.2,76.85,790,Idle,None,90,0.0,17908.67,63.27,4.138,4.01,0.128,Medium,NONE
EV06949,2026-01-06 03:48:00,398.62,26.74,29.12,33.99,89.39,90.02,499,Idle,None,60,0.0,13579.15,10.66,4.128,3.953,0.175,Low,NONE
EV06950,2026-01-06 03:49:00,399.38,39.83,47.49,21.28,51.5,85.23,439,Discharging,None,90,59.25,10282.45,15.91,4.182,4.089,0.093,Medium,NONE
EV06951,2026-01-06 03:50:00,401.02,70.05,37.81,35.69,51.03,69.76,1512,Discharging,None,90,59.55,39157.82,28.09,4.132,4.065,0.067,Medium,NONE
EV06952,2026-01-06 03:51:00,397.35,169.4,59.34,31.45,79.19,81.77,138,Charging,Fast DC,90,0.0,3793.62,67.31,4.13,4.018,0.112,High,OVERHEAT
EV06953,2026-01-06 03:52:00,400.08,93.73,27.51,37.72,89.89,89.38,531,Idle,None,60,0.0,9967.42,37.5,4.196,4.167,0.029,Low,NONE
EV06954,2026-01-06 03:53:00,394.88,154.97,38.62,31.79,15.13,66.3,1685,Discharging,None,90,67.42,46949.11,61.19,4.15,4.098,0.052,Medium,NONE
EV06955,2026-01-06 03:54:00,397.65,42.19,45.86,30.49,26.47,84.79,526,Idle,None,75,0.0,15492.48,16.78,4.138,4.061,0.077,Medium,NONE
EV06956,2026-01-06 03:55:00,402.88,64.59,27.02,33.23,38.21,87.72,614,Discharging,None,60,22.77,12040.04,26.02,4.066,3.931,0.135,Low,NONE
EV06957,2026-01-06 03:56:00,400.85,151.18,49.1,28.37,43.93,87.64,254,Idle,None,90,0.0,7258.91,60.6,4.166,3.998,0.168,Medium,NONE
EV06958,2026-01-06 03:57:00,393.82,51.71,48.16,36.49,74.35,91.23,112,Charging,Fast DC,75,0.0,2696.2,20.36,4.186,4.034,0.152,Medium,NONE
EV06959,2026-01-06 03:58:00,399.58,53.95,38.29,22.45,7.2,72.14,1393,Idle,None,75,0.0,33569.83,21.56,4.09,4.049,0.041,Medium,NONE
EV06960,2026-01-06 03:59:00,391.8,73.1,28.52,33.29,14.98,77.94,1103,Charging,Slow AC,90,0.0,21728.93,28.64,4.187,4.163,0.024,Medium,NONE
EV06961,2026-01-06 04:00:00,391.21,121.33,29.95,27.96,94.11,79.9,1005,Discharging,None,60,32.54,19642.8,47.47,4.058,3.997,0.061,Medium,NONE
EV06962,2026-01-06 04:01:00,394.99,106.79,29.77,34.55,83.18,66.92,1654,Discharging,None,60,68.39,47367.13,42.18,4.135,4.013,0.122,Medium,NONE
EV06963,2026-01-06 04:02:00,394.41,130.64,34.73,35.87,10.28,62.22,1889,Charging,Fast DC,75,0.0,43615.83,51.53,4.184,4.041,0.143,Medium,NONE
EV06964,2026-01-06 04:03:00,403.22,149.94,32.99,35.11,97.75,84.0,800,Discharging,None,75,25.62,20684.2,60.46,4.105,3.926,0.179,Low,NONE
EV06965,2026-01-06 04:04:00,390.58,147.1,55.37,23.58,37.49,58.48,1461,Discharging,None,60,42.32,36650.3,57.45,4.193,4.118,0.075,High,OVERHEAT
EV06966,2026-01-06 04:05:00,395.62,63.21,41.62,21.18,61.91,70.08,1431,Idle,None,75,0.0,32512.5,25.01,4.139,4.08,0.059,Medium,NONE
EV06967,2026-01-06 04:06:00,396.28,108.36,46.36,38.53,39.03,92.71,110,Idle,None,90,0.0,2386.84,42.94,4.155,4.096,0.059,Medium,NONE
EV06968,2026-01-06 04:07:00,394.27,91.17,34.01,26.94,33.46,67.04,1648,Discharging,None,60,82.55,33973.18,35.95,4.152,3.983,0.169,Medium,NONE
EV06969,2026-01-06 04:08:00,391.84,25.78,31.19,20.56,21.93,96.9,155,Discharging,None,60,102.85,3270.79,10.1,4.199,4.056,0.143,Low,NONE
EV06970,2026-01-06 04:09:00,403.43,61.38,26.99,26.71,62.15,92.82,359,Charging,Slow AC,75,0.0,7816.55,24.76,4.076,3.915,0.161,Low,NONE
EV06971,2026-01-06 04:10:00,399.07,139.81,47.04,20.37,40.34,92.53,92,Idle,None,60,0.0,2286.02,55.79,4.108,4.087,0.021,Medium,NONE
EV06972,2026-01-06 04:11:00,393.54,52.99,43.22,39.04,94.51,96.66,38,Discharging,None,90,99.85,1107.35,20.85,4.166,4.114,0.052,Medium,NONE
EV06973,2026-01-06 04:12:00,391.93,101.11,42.8,32.33,74.01,69.66,1405,Charging,Slow AC,60,0.0,28614.9,39.63,4.198,4.124,0.074,Medium,NONE
EV06974,2026-01-06 04:13:00,392.73,138.85,28.71,37.85,14.1,81.88,906,Idle,None,90,0.0,18150.88,54.53,4.125,3.949,0.176,Low,NONE
EV06975,2026-01-06 04:14:00,390.37,48.72,54.57,31.56,49.76,69.42,946,Charging,Slow AC,60,0.0,17787.52,19.02,4.094,3.948,0.146,High,OVERHEAT
EV06976,2026-01-06 04:15:00,400.42,30.11,32.21,30.26,82.8,68.7,1565,Charging,Fast DC,90,0.0,39629.98,12.06,4.141,4.012,0.129,Medium,NONE
EV06977,2026-01-06 04:16:00,400.84,26.49,41.22,25.31,63.35,65.44,1679,Charging,Fast DC,60,0.0,45462.65,10.62,4.052,3.943,0.109,Medium,NONE
EV06978,2026-01-06 04:17:00,396.14,150.95,55.64,34.48,56.84,64.55,1147,Idle,None,90,0.0,34157.56,59.8,4.157,4.112,0.045,High,OVERHEAT
EV06979,2026-01-06 04:18:00,391.67,174.28,28.45,24.75,69.33,98.28,86,Charging,Fast DC,75,0.0,2389.83,68.26,4.093,3.928,0.165,Low,NONE
EV06980,2026-01-06 04:19:00,403.73,142.94,32.06,38.68,63.2,82.22,889,Idle,None,60,0.0,16649.07,57.71,4.181,4.155,0.026,Low,NONE
EV06981,2026-01-06 04:20:00,394.71,22.68,40.0,22.69,51.71,96.22,189,Idle,None,75,0.0,4728.83,8.95,4.112,3.951,0.161,Low,NONE
EV06982,2026-01-06 04:21:00,390.89,91.12,39.78,28.11,63.08,89.22,539,Idle,None,90,0.0,10644.54,35.62,4.158,4.061,0.097,Low,NONE
EV06983,2026-01-06 04:22:00,394.61,59.34,45.99,35.09,43.14,60.93,1714,Discharging,None,90,36.54,47460.05,23.42,4.153,4.02,0.133,Medium,NONE
EV06984,2026-01-06 04:23:00,399.06,109.7,52.01,26.14,47.72,64.23,1308,Discharging,None,90,73.64,34975.69,43.78,4.083,4.025,0.058,High,OVERHEAT
EV06985,2026-01-06 04:24:00,395.12,24.36,32.52,27.68,8.71,92.24,388,Idle,None,75,0.0,8509.71,9.63,4.081,3.921,0.16,Low,NONE
EV06986,2026-01-06 04:25:00,394.2,90.24,53.28,20.13,44.87,62.36,1351,Idle,None,75,0.0,27453.99,35.57,4.061,3.966,0.095,High,OVERHEAT
EV06987,2026-01-06 04:26:00,396.47,153.44,54.89,22.98,71.1,85.31,139,Idle,None,60,0.0,3689.84,60.83,4.143,3.975,0.168,High,OVERHEAT
EV06988,2026-01-06 04:27:00,402.53,112.37,37.42,22.08,7.9,92.82,359,Charging,Slow AC,60,0.0,6559.01,45.23,4.132,4.052,0.08,Low,NONE
EV06989,2026-01-06 04:28:00,404.53,100.13,27.9,35.26,6.93,68.0,1600,Discharging,None,60,115.11,44208.78,40.51,4.1,4.01,0.09,Medium,NONE
EV06990,2026-01-06 04:29:00,403.23,174.25,31.04,21.67,62.43,77.84,1108,Idle,None,75,0.0,30305.54,70.26,4.186,4.148,0.038,Medium,NONE
EV06991,2026-01-06 04:30:00,392.43,99.4,56.59,31.23,80.92,59.43,1365,Charging,Slow AC,60,0.0,29452.94,39.01,4.181,4.138,0.043,High,OVERHEAT
EV06992,2026-01-06 04:31:00,403.79,21.15,52.64,26.64,41.17,51.13,1938,Charging,Fast DC,75,0.0,38856.97,8.54,4.136,4.05,0.086,High,OVERHEAT
EV06993,2026-01-06 04:32:00,391.58,60.0,50.99,35.99,18.56,68.97,1112,Idle,None,90,0.0,32614.61,23.49,4.171,4.0,0.171,High,OVERHEAT
EV06994,2026-01-06 04:33:00,403.35,145.15,31.18,39.74,53.84,81.34,933,Idle,None,90,0.0,17371.64,58.55,4.13,4.047,0.083,Low,NONE
EV06995,2026-01-06 04:34:00,402.42,75.99,54.36,29.59,18.51,64.39,1206,Idle,None,90,0.0,30359.91,30.58,4.072,3.925,0.147,High,OVERHEAT
EV06996,2026-01-06 04:35:00,394.58,58.29,57.6,34.73,21.34,63.14,1139,Charging,Fast DC,60,0.0,26495.6,23.0,4.11,4.045,0.065,High,OVERHEAT
EV06997,2026-01-06 04:36:00,391.66,84.37,36.7,36.15,57.11,97.2,140,Charging,Slow AC,90,0.0,2965.23,33.04,4.164,4.132,0.032,Low,NONE
EV06998,2026-01-06 04:37:00,403.01,25.46,30.76,21.08,86.39,62.02,1899,Charging,Fast DC,60,0.0,53987.44,10.26,4.163,4.086,0.077,Medium,NONE
EV06999,2026-01-06 04:38:00,404.74,145.32,52.51,29.82,19.51,68.15,1092,Discharging,None,75,71.5,31290.91,58.82,4.126,3.962,0.164,High,OVERHEAT
EV07000,2026-01-06 04:39:00,403.29,141.9,39.31,38.43,6.47,94.34,283,Charging,Slow AC,60,0.0,7004.44,57.23,4.083,3.957,0.126,Low,NONE
EV07001,2026-01-06 04:40:00,400.99,133.01,44.67,21.83,49.64,84.92,567,Charging,Fast DC,75,0.0,15564.8,53.34,4.098,4.003,0.095,Medium,NONE
EV07002,2026-01-06 04:41:00,398.51,79.92,55.19,21.22,30.26,54.75,1655,Charging,Slow AC,90,0.0,40441.27,31.85,4.135,4.05,0.085,High,OVERHEAT
EV07003,2026-01-06 04:42:00,391.66,127.7,54.05,34.58,51.16,60.9,1393,Discharging,None,90,90.05,38678.15,50.01,4.155,4.089,0.066,High,OVERHEAT
EV07004,2026-01-06 04:43:00,401.7,51.93,25.46,21.25,26.94,68.0,1600,Discharging,None,90,30.09,40380.43,20.86,4.178,4.035,0.143,Medium,NONE
EV07005,2026-01-06 04:44:00,399.92,92.71,36.01,25.15,71.07,92.72,364,Charging,Slow AC,75,0.0,9841.83,37.08,4.14,4.1,0.04,Low,NONE
EV07006,2026-01-06 04:45:00,402.12,78.41,37.27,27.3,18.97,96.8,160,Charging,Fast DC,90,0.0,3814.4,31.53,4.18,4.108,0.072,Low,NONE
EV07007,2026-01-06 04:46:00,390.16,153.09,44.74,23.45,93.55,68.27,1397,Charging,Slow AC,75,0.0,31828.13,59.73,4.14,4.094,0.046,Medium,NONE
EV07008,2026-01-06 04:47:00,400.79,67.13,32.83,25.49,40.22,74.84,1258,Idle,None,75,0.0,29502.11,26.91,4.115,4.047,0.068,Medium,NONE
EV07009,2026-01-06 04:48:00,401.15,149.92,53.96,33.21,9.56,78.21,531,Idle,None,60,0.0,13436.91,60.14,4.148,3.977,0.171,High,OVERHEAT
EV07010,2026-01-06 04:49:00,398.93,80.57,40.99,30.77,20.0,82.57,832,Discharging,None,60,77.28,16341.7,32.14,4.127,4.007,0.12,Medium,NONE
EV07011,2026-01-06 04:50:00,394.03,87.02,26.86,32.78,99.65,90.64,468,Discharging,None,60,21.05,9275.3,34.29,4.085,3.916,0.169,Low,NONE
EV07012,2026-01-06 04:51:00,404.28,36.95,48.21,21.02,15.47,90.19,162,Charging,Fast DC,75,0.0,4757.82,14.94,4.087,3.981,0.106,Medium,NONE
EV07013,2026-01-06 04:52:00,396.15,67.76,39.28,28.33,43.43,91.38,431,Discharging,None,90,71.21,12253.84,26.84,4.153,3.989,0.164,Low,NONE
EV07014,2026-01-06 04:53:00,404.94,149.96,31.4,37.91,12.78,99.02,49,Discharging,None,60,89.89,1335.14,60.72,4.186,4.161,0.025,Low,NONE
EV07015,2026-01-06 04:54:00,394.75,111.38,34.37,24.75,79.96,70.88,1456,Discharging,None,90,93.32,30703.0,43.97,4.163,4.037,0.126,Medium,NONE
EV07016,2026-01-06 04:55:00,395.71,118.64,35.59,32.97,72.98,99.04,48,Discharging,None,75,21.42,1215.61,46.95,4.057,3.979,0.078,Low,NONE
EV07017,2026-01-06 04:56:00,399.5,26.01,30.99,35.49,80.06,95.94,203,Discharging,None,60,83.23,5006.95,10.39,4.065,4.004,0.061,Low,NONE
EV07018,2026-01-06 04:57:00,400.15,68.89,57.55,25.23,77.07,48.66,1865,Discharging,None,60,73.13,46088.49,27.57,4.073,3.97,0.103,High,OVERHEAT
EV07019,2026-01-06 04:58:00,390.58,30.5,35.78,25.13,64.82,64.44,1778,Discharging,None,90,24.57,45802.61,11.91,4.149,4.028,0.121,Medium,NONE
EV07020,2026-01-06 04:59:00,404.34,55.09,42.73,26.65,96.79,86.4,571,Charging,Slow AC,60,0.0,10994.56,22.28,4.14,4.094,0.046,Medium,NONE
EV07021,2026-01-06 05:00:00,402.6,167.85,26.34,20.03,67.56,76.44,1178,Charging,Fast DC,75,0.0,23884.16,67.58,4.148,4.019,0.129,Medium,NONE
EV07022,2026-01-06 05:01:00,390.22,72.13,25.82,28.33,72.42,70.4,1480,Idle,None,75,0.0,40270.31,28.15,4.189,4.069,0.12,Medium,NONE
EV07023,2026-01-06 05:02:00,401.46,143.91,53.47,32.28,76.69,59.78,1472,Idle,None,60,0.0,30057.12,57.77,4.145,3.976,0.169,High,OVERHEAT
EV07024,2026-01-06 05:03:00,403.19,161.09,33.22,27.15,65.9,65.68,1716,Idle,None,90,0.0,33053.24,64.95,4.082,4.062,0.02,Medium,NONE
EV07025,2026-01-06 05:04:00,391.5,41.75,41.08,32.22,71.92,87.14,600,Idle,None,75,0.0,17116.21,16.35,4.06,4.03,0.03,Medium,NONE
EV07026,2026-01-06 05:05:00,393.82,29.8,55.1,20.54,16.13,71.62,815,Idle,None,60,0.0,22773.59,11.74,4.132,3.964,0.168,High,OVERHEAT
EV07027,2026-01-06 05:06:00,404.3,54.05,59.88,21.14,52.44,64.52,979,Discharging,None,90,57.76,29142.57,21.85,4.078,3.945,0.133,High,OVERHEAT
EV07028,2026-01-06 05:07:00,399.33,155.58,41.62,22.1,50.73,59.26,1972,Charging,Slow AC,90,0.0,50979.0,62.13,4.157,3.997,0.16,High,BATTERY_DEGRADED
EV07029,2026-01-06 05:08:00,397.41,142.49,27.48,35.72,74.86,79.02,1049,Idle,None,75,0.0,19671.24,56.63,4.172,4.042,0.13,Medium,NONE
EV07030,2026-01-06 05:09:00,402.03,147.63,27.58,30.01,98.49,84.4,780,Charging,Slow AC,75,0.0,18328.47,59.35,4.156,4.05,0.106,Low,NONE
EV07031,2026-01-06 05:10:00,399.15,170.79,36.25,34.82,92.63,94.58,271,Charging,Slow AC,90,0.0,7313.66,68.17,4.107,3.944,0.163,Low,NONE
EV07032,2026-01-06 05:11:00,391.3,77.25,35.1,39.26,98.03,86.64,668,Charging,Slow AC,60,0.0,15426.57,30.23,4.176,4.06,0.116,Low,NONE
EV07033,2026-01-06 05:12:00,399.33,125.87,45.51,28.62,94.86,76.93,933,Discharging,None,90,62.72,25595.63,50.26,4.172,4.144,0.028,Medium,NONE
EV07034,2026-01-06 05:13:00,397.01,47.96,53.2,22.38,83.07,88.56,44,Discharging,None,60,96.35,1053.93,19.04,4.18,4.057,0.123,High,OVERHEAT
EV07035,2026-01-06 05:14:00,394.06,26.66,56.98,39.29,82.99,84.28,107,Charging,Fast DC,75,0.0,2047.91,10.51,4.086,3.926,0.16,High,OVERHEAT
EV07036,2026-01-06 05:15:00,391.09,77.02,51.33,37.25,10.15,68.48,1123,Charging,Fast DC,90,0.0,29085.8,30.12,4.126,4.008,0.118,High,OVERHEAT
EV07037,2026-01-06 05:16:00,390.3,48.94,33.77,26.93,6.3,65.26,1737,Idle,None,90,0.0,37303.63,19.1,4.085,4.041,0.044,Medium,NONE
EV07038,2026-01-06 05:17:00,391.79,51.49,26.54,35.78,80.45,94.36,282,Charging,Fast DC,90,0.0,6251.97,20.17,4.058,3.978,0.08,Low,NONE
EV07039,2026-01-06 05:18:00,391.23,156.9,51.77,25.21,91.21,70.28,1015,Charging,Slow AC,90,0.0,19164.66,61.38,4.169,4.054,0.115,High,OVERHEAT
EV07040,2026-01-06 05:19:00,403.65,133.87,35.97,32.81,80.45,79.94,1003,Charging,Slow AC,60,0.0,21930.35,54.04,4.191,4.014,0.177,Medium,NONE
EV07041,2026-01-06 05:20:00,395.7,127.56,40.17,28.95,99.18,82.68,859,Discharging,None,75,29.02,18270.27,50.48,4.093,3.955,0.138,Medium,NONE
EV07042,2026-01-06 05:21:00,399.63,150.73,32.72,30.54,33.12,80.94,953,Discharging,None,60,88.61,26720.93,60.24,4.139,3.985,0.154,Low,NONE
EV07043,2026-01-06 05:22:00,390.37,154.77,33.12,28.45,60.52,73.56,1322,Charging,Slow AC,60,0.0,30683.07,60.42,4.189,4.014,0.175,Medium,NONE
EV07044,2026-01-06 05:23:00,403.51,31.27,54.29,32.14,65.0,54.63,1697,Idle,None,60,0.0,45801.72,12.62,4.142,4.022,0.12,High,OVERHEAT
EV07045,2026-01-06 05:24:00,397.49,174.57,56.05,34.72,27.17,64.92,1112,Discharging,None,90,92.22,25024.53,69.39,4.134,3.971,0.163,High,OVERHEAT
EV07046,2026-01-06 05:25:00,394.77,32.09,54.58,21.54,10.28,54.14,1710,Discharging,None,75,29.16,44201.32,12.67,4.083,4.039,0.044,High,OVERHEAT
EV07047,2026-01-06 05:26:00,401.47,46.38,30.38,35.42,41.0,85.72,714,Idle,None,90,0.0,14817.83,18.62,4.091,3.931,0.16,Low,NONE
EV07048,2026-01-06 05:27:00,403.88,81.85,26.66,23.01,8.16,62.2,1890,Discharging,None,90,74.49,54158.22,33.06,4.072,3.921,0.151,Medium,NONE
EV07049,2026-01-06 05:28:00,397.0,116.22,50.8,36.04,52.6,87.24,206,Discharging,None,90,60.12,4412.63,46.14,4.056,3.988,0.068,High,OVERHEAT
EV07050,2026-01-06 05:29:00,397.72,166.59,55.94,30.57,80.99,62.47,1239,Idle,None,60,0.0,31741.58,66.26,4.13,3.966,0.164,High,OVERHEAT
EV07051,2026-01-06 05:30:00,397.45,82.76,28.46,27.25,38.97,78.36,1082,Idle,None,60,0.0,32267.17,32.89,4.193,4.105,0.088,Medium,NONE
EV07052,2026-01-06 05:31:00,403.78,90.58,25.95,21.61,25.41,86.76,662,Charging,Fast DC,60,0.0,11982.43,36.57,4.113,4.035,0.078,Low,NONE
EV07053,2026-01-06 05:32:00,395.91,36.82,39.17,32.91,22.33,71.58,1421,Discharging,None,90,74.78,31650.58,14.58,4.132,4.084,0.048,Medium,NONE
EV07054,2026-01-06 05:33:00,391.52,47.48,42.92,39.11,55.31,88.74,446,Discharging,None,75,101.82,9424.89,18.59,4.056,3.934,0.122,Medium,NONE
EV07055,2026-01-06 05:34:00,402.02,60.07,38.86,37.47,91.8,83.24,838,Charging,Fast DC,75,0.0,24117.45,24.15,4.17,4.093,0.077,Low,NONE
EV07056,2026-01-06 05:35:00,391.37,170.54,34.2,24.48,56.5,87.68,616,Discharging,None,60,28.94,16795.6,66.74,4.076,3.958,0.118,Low,NONE
EV07057,2026-01-06 05:36:00,394.42,79.53,49.51,29.61,61.74,72.93,973,Charging,Fast DC,75,0.0,24104.63,31.37,4.06,3.887,0.173,Medium,NONE
EV07058,2026-01-06 05:37:00,404.55,176.54,53.87,33.89,49.96,67.68,1061,Discharging,None,75,102.32,20930.29,71.42,4.067,3.894,0.173,High,OVERHEAT
EV07059,2026-01-06 05:38:00,392.28,47.37,35.64,32.1,56.28,79.68,1016,Idle,None,60,0.0,28195.68,18.58,4.085,4.056,0.029,Medium,NONE
EV07060,2026-01-06 05:39:00,395.46,174.42,46.72,36.07,47.79,77.96,833,Charging,Fast DC,75,0.0,18420.92,68.98,4.156,4.135,0.021,Medium,NONE
EV07061,2026-01-06 05:40:00,403.63,165.85,57.21,28.87,46.25,58.85,1369,Discharging,None,75,115.08,25095.13,66.94,4.063,4.015,0.048,High,OVERHEAT
EV07062,2026-01-06 05:41:00,390.69,75.1,50.4,37.06,70.64,72.74,947,Charging,Slow AC,90,0.0,23267.09,29.34,4.139,4.079,0.06,High,OVERHEAT
EV07063,2026-01-06 05:42:00,400.57,38.43,44.72,31.44,57.32,80.98,762,Discharging,None,60,56.83,19911.5,15.39,4.146,4.0,0.146,Medium,NONE
EV07064,2026-01-06 05:43:00,390.31,161.04,25.84,26.83,34.19,91.08,446,Charging,Fast DC,60,0.0,10761.68,62.86,4.142,3.97,0.172,Low,NONE
EV07065,2026-01-06 05:44:00,402.05,31.06,42.48,23.57,93.7,97.5,26,Discharging,None,90,44.75,675.84,12.49,4.076,3.959,0.117,Medium,NONE
EV07066,2026-01-06 05:45:00,403.52,158.45,30.66,20.24,28.21,83.58,821,Discharging,None,60,29.34,16706.85,63.94,4.134,4.031,0.103,Low,NONE
EV07067,2026-01-06 05:46:00,393.98,178.55,45.01,21.87,30.89,84.29,585,Discharging,None,90,95.66,17400.23,70.35,4.057,3.9,0.157,Medium,NONE
EV07068,2026-01-06 05:47:00,392.81,73.93,50.69,32.71,60.59,83.41,402,Discharging,None,60,96.79,11087.65,29.04,4.185,4.028,0.157,High,OVERHEAT
EV07069,2026-01-06 05:48:00,404.22,152.14,28.08,32.86,8.19,64.14,1793,Idle,None,60,0.0,46562.91,61.5,4.083,3.925,0.158,Medium,NONE
EV07070,2026-01-06 05:49:00,390.54,64.0,43.51,26.87,97.83,78.03,958,Charging,Fast DC,60,0.0,27848.51,24.99,4.199,4.074,0.125,Medium,NONE
EV07071,2026-01-06 05:50:00,395.01,175.8,58.14,26.35,39.78,58.87,1331,Discharging,None,60,94.02,30967.35,69.44,4.061,3.968,0.093,High,OVERHEAT
EV07072,2026-01-06 05:51:00,392.07,90.29,48.07,31.14,72.93,73.3,1012,Idle,None,75,0.0,25869.15,35.4,4.194,4.056,0.138,Medium,NONE
EV07073,2026-01-06 05:52:00,404.67,57.61,35.18,20.54,68.02,68.82,1559,Charging,Slow AC,60,0.0,44643.55,23.31,4.154,4.119,0.035,Medium,NONE
EV07074,2026-01-06 05:53:00,392.05,21.68,52.25,30.22,88.04,58.3,1595,Charging,Slow AC,90,0.0,38690.12,8.5,4.075,3.932,0.143,High,OVERHEAT
EV07075,2026-01-06 05:54:00,396.88,27.71,30.19,38.37,92.88,62.64,1868,Discharging,None,90,92.45,41922.37,11.0,4.176,4.132,0.044,Medium,NONE
EV07076,2026-01-06 05:55:00,403.26,166.16,40.23,33.6,85.85,60.04,1989,Discharging,None,75,38.97,53886.52,67.01,4.199,4.091,0.108,Medium,NONE
EV07077,2026-01-06 05:56:00,396.68,47.3,27.6,23.93,22.59,79.36,1032,Charging,Fast DC,60,0.0,28265.91,18.76,4.095,3.987,0.108,Medium,NONE
EV07078,2026-01-06 05:57:00,390.14,23.97,34.57,24.34,32.44,83.5,825,Charging,Fast DC,75,0.0,24377.77,9.35,4.186,4.069,0.117,Low,NONE
EV07079,2026-01-06 05:58:00,392.0,31.41,30.37,23.52,78.46,91.52,424,Discharging,None,75,64.82,11107.29,12.31,4.09,3.923,0.167,Low,NONE
EV07080,2026-01-06 05:59:00,401.89,62.15,33.39,36.48,99.5,62.34,1883,Charging,Fast DC,75,0.0,49228.3,24.98,4.136,4.067,0.069,Medium,NONE
EV07081,2026-01-06 06:00:00,398.36,109.42,51.15,39.22,38.19,74.84,812,Discharging,None,75,79.54,19413.47,43.59,4.166,4.003,0.163,High,OVERHEAT
EV07082,2026-01-06 06:01:00,401.21,142.37,51.64,25.01,15.1,80.55,507,Charging,Fast DC,90,0.0,13996.92,57.12,4.152,4.001,0.151,High,OVERHEAT
EV07083,2026-01-06 06:02:00,391.4,87.5,32.69,35.35,66.55,83.46,827,Idle,None,60,0.0,22475.26,34.25,4.126,3.999,0.127,Low,NONE
EV07084,2026-01-06 06:03:00,393.96,156.42,56.64,36.72,88.24,58.71,1399,Discharging,None,90,52.22,39635.96,61.62,4.182,4.101,0.081,High,OVERHEAT
EV07085,2026-01-06 06:04:00,399.96,73.43,49.43,20.23,68.1,71.84,1031,Discharging,None,90,34.16,28443.22,29.37,4.097,3.918,0.179,Medium,NONE
EV07086,2026-01-06 06:05:00,393.57,29.54,39.29,37.04,18.37,69.6,1520,Charging,Slow AC,90,0.0,36876.56,11.63,4.1,4.003,0.097,Medium,NONE
EV07087,2026-01-06 06:06:00,398.99,125.06,59.67,25.97,77.99,72.04,611,Idle,None,75,0.0,12213.91,49.9,4.098,4.034,0.064,High,OVERHEAT
EV07088,2026-01-06 06:07:00,399.56,55.66,57.7,27.36,88.37,71.06,739,Discharging,None,90,49.59,16233.43,22.24,4.119,4.056,0.063,High,OVERHEAT
EV07089,2026-01-06 06:08:00,391.83,126.57,31.06,23.14,61.65,96.86,157,Idle,None,90,0.0,4217.91,49.59,4.149,4.039,0.11,Low,NONE
EV07090,2026-01-06 06:09:00,396.58,80.16,27.99,27.6,34.97,99.38,31,Idle,None,90,0.0,783.97,31.79,4.097,4.067,0.03,Low,NONE
EV07091,2026-01-06 06:10:00,397.86,87.52,44.75,36.22,49.19,73.1,1155,Charging,Fast DC,75,0.0,30912.9,34.82,4.151,4.063,0.088,Medium,NONE
EV07092,2026-01-06 06:11:00,401.58,112.3,43.38,20.26,72.8,81.48,791,Discharging,None,90,71.43,15765.21,45.1,4.136,3.999,0.137,Medium,NONE
EV07093,2026-01-06 06:12:00,399.04,178.09,35.86,35.55,52.48,62.6,1870,Idle,None,75,0.0,55604.35,71.07,4.094,4.023,0.071,Medium,NONE
EV07094,2026-01-06 06:13:00,392.46,146.37,37.97,21.55,43.58,65.42,1729,Idle,None,75,0.0,43865.34,57.44,4.085,3.987,0.098,Medium,NONE
EV07095,2026-01-06 06:14:00,398.88,70.5,56.85,38.65,70.54,48.56,1898,Idle,None,60,0.0,34950.17,28.12,4.081,4.046,0.035,High,OVERHEAT
EV07096,2026-01-06 06:15:00,390.86,42.28,39.5,24.61,86.89,84.44,778,Idle,None,90,0.0,19975.3,16.53,4.16,4.029,0.131,Low,NONE
EV07097,2026-01-06 06:16:00,392.75,111.46,42.73,27.81,54.34,82.58,762,Idle,None,75,0.0,17898.81,43.78,4.194,4.115,0.079,Medium,NONE
EV07098,2026-01-06 06:17:00,399.87,156.68,36.27,27.27,77.4,76.04,1198,Discharging,None,75,91.13,32137.65,62.65,4.197,4.046,0.151,Medium,NONE
EV07099,2026-01-06 06:18:00,400.12,33.22,43.49,32.51,66.87,92.43,239,Idle,None,75,0.0,4419.07,13.29,4.092,3.914,0.178,Medium,NONE
EV07100,2026-01-06 06:19:00,393.77,136.16,57.18,31.61,12.7,51.6,1733,Idle,None,90,0.0,51778.46,53.62,4.104,4.076,0.028,High,OVERHEAT
EV07101,2026-01-06 06:20:00,398.19,51.57,40.54,36.27,18.0,65.57,1700,Charging,Slow AC,75,0.0,48191.09,20.53,4.11,4.067,0.043,Medium,NONE
EV07102,2026-01-06 06:21:00,394.18,40.15,29.22,29.67,26.7,63.48,1826,Idle,None,75,0.0,46331.84,15.83,4.073,3.981,0.092,Medium,NONE
